order_number,order_line_number,order_date,status,product_category,product_code,product_name,msrp,customer_code,customer_name,address,postal_code,region,country,contact_name,phone,email,latlng,quantity,price,sales,target
963297,1,2022-12-10,Shipped,Mass Transit,PC8876-5536,Might-E Truck,103,59B2BA1F,Ultricies Institute,"P.O. Box 613, 2667 Mus. St.",787351,Free State,United States,Melinda Le,1-240-978-5716,mauris.blandit@protonmail.edu,"-51.703024128, 108.8725998592",41,108,4428,6422.38
963297,2,2022-12-10,Delivered,Mass Transit,PC24654-5536,Dumper 2000,69,59B2BA1F,Ultricies Institute,"P.O. Box 613, 2667 Mus. St.",787351,Free State,United States,Melinda Le,1-240-978-5716,mauris.blandit@protonmail.edu,"-51.703024128, 108.8725998592",36,157.49,5669.64,6934.6
963297,7,2022-12-10,Shipped,Mass Transit,PC16100-4152,American Lafrance Condor,136,59B2BA1F,Ultricies Institute,"P.O. Box 613, 2667 Mus. St.",787351,Free State,United States,Melinda Le,1-240-978-5716,mauris.blandit@protonmail.edu,"-51.703024128, 108.8725998592",41,138.65,5684.65,6429.95
963297,9,2022-12-10,Delivered,Mass Transit,PC31311-2076,Double Decker 400,126,59B2BA1F,Ultricies Institute,"P.O. Box 613, 2667 Mus. St.",787351,Free State,United States,Melinda Le,1-240-978-5716,mauris.blandit@protonmail.edu,"-51.703024128, 108.8725998592",42,64.16,2694.72,1455.94
963297,11,2022-12-10,Shipped,Mass Transit,PC16233-3114,School Bus,131,59B2BA1F,Ultricies Institute,"P.O. Box 613, 2667 Mus. St.",787351,Free State,United States,Melinda Le,1-240-978-5716,mauris.blandit@protonmail.edu,"-51.703024128, 108.8725998592",20,36.42,728.4,1288.94
963297,6,2022-12-10,Delivered,Automobiles,PC29806-4152,Mercedes-Benz 300SL Gullwing,104,59B2BA1F,Ultricies Institute,"P.O. Box 613, 2667 Mus. St.",787351,Free State,United States,Melinda Le,1-240-978-5716,mauris.blandit@protonmail.edu,"-51.703024128, 108.8725998592",41,167,6847,10522.16
963297,8,2022-12-10,Shipped,Automobiles,PC32676-3114,Chrysler Airflow,54,59B2BA1F,Ultricies Institute,"P.O. Box 613, 2667 Mus. St.",787351,Free State,United States,Melinda Le,1-240-978-5716,mauris.blandit@protonmail.edu,"-51.703024128, 108.8725998592",30,176.76,5302.8,3591.25
950463,4,2022-02-12,Shipped,Mass Transit,PC10598-8650,Bullet Train,62,C59C8094,Sollicitudin LLP,697-2796 Sed Rd.,50204,Upper Austria,Spain,Tanya Drake,332-6565,dignissim.pharetra@outlook.net,"-53.108823552, 72.6878180352",30,68.54,2056.2,2819
950463,6,2022-02-12,Delivered,Mass Transit,PC22449-5536,Orient Express,66,C59C8094,Sollicitudin LLP,697-2796 Sed Rd.,50204,Upper Austria,Spain,Tanya Drake,332-6565,dignissim.pharetra@outlook.net,"-53.108823552, 72.6878180352",20,52.82,1056.4,905.49
950463,9,2022-02-12,Shipped,Mass Transit,PC9744-8650,Kenworth T680,123,C59C8094,Sollicitudin LLP,697-2796 Sed Rd.,50204,Upper Austria,Spain,Tanya Drake,332-6565,dignissim.pharetra@outlook.net,"-53.108823552, 72.6878180352",37,107.65,3983.05,5262.83
957624,1,2022-09-16,Shipped,Motorcycles,PC14000-4152,Kawasaki GPZ900R Ninja,81,C59C8094,Sollicitudin LLP,697-2796 Sed Rd.,50204,Upper Austria,Spain,Tanya Drake,332-6565,dignissim.pharetra@outlook.net,"-53.108823552, 72.6878180352",32,65.51,2096.32,1457.88
957624,2,2022-09-16,Delivered,Motorcycles,PC9618-5536,Ducati M900 Monster,106,C59C8094,Sollicitudin LLP,697-2796 Sed Rd.,50204,Upper Austria,Spain,Tanya Drake,332-6565,dignissim.pharetra@outlook.net,"-53.108823552, 72.6878180352",26,109.88,2856.88,2323.25
957624,3,2022-09-16,Shipped,Aviation,PC19838-121100,Boeing 747-8,126,C59C8094,Sollicitudin LLP,697-2796 Sed Rd.,50204,Upper Austria,Spain,Tanya Drake,332-6565,dignissim.pharetra@outlook.net,"-53.108823552, 72.6878180352",35,113.9,3986.5,1930.38
957624,4,2022-09-16,Delivered,Aviation,PC18067-3114,Boeing 747,90,C59C8094,Sollicitudin LLP,697-2796 Sed Rd.,50204,Upper Austria,Spain,Tanya Drake,332-6565,dignissim.pharetra@outlook.net,"-53.108823552, 72.6878180352",25,82.79,2069.75,756.52
957624,5,2022-09-16,Shipped,Aviation,PC29946-4152,Airbus A340-600,77,C59C8094,Sollicitudin LLP,697-2796 Sed Rd.,50204,Upper Austria,Spain,Tanya Drake,332-6565,dignissim.pharetra@outlook.net,"-53.108823552, 72.6878180352",23,72.45,1666.35,1594.67
957624,6,2022-09-16,Delivered,Aviation,PC12495-4152,Antonov An-124,117,C59C8094,Sollicitudin LLP,697-2796 Sed Rd.,50204,Upper Austria,Spain,Tanya Drake,332-6565,dignissim.pharetra@outlook.net,"-53.108823552, 72.6878180352",32,126.93,4061.76,5893.68
957624,7,2022-09-16,Shipped,Automobiles,PC30023-5536,Citroen DS,73,C59C8094,Sollicitudin LLP,697-2796 Sed Rd.,50204,Upper Austria,Spain,Tanya Drake,332-6565,dignissim.pharetra@outlook.net,"-53.108823552, 72.6878180352",28,79.8,2234.4,3034.72
939861,1,2021-02-17,Cancelled,Aviation,PC19838-121100,Boeing 747-8,126,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",32,124.58,3986.56,2239.58
939861,2,2021-02-17,Shipped,Aviation,PC18067-3114,Boeing 747,90,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",34,90.39,3073.26,4751.72
939861,3,2021-02-17,Delivered,Aviation,PC29946-4152,Airbus A340-600,77,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",26,63.76,1657.76,1752.25
939861,4,2021-02-17,Cancelled,Aviation,PC12495-4152,Antonov An-124,117,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",28,88.63,2481.64,2381.51
939861,7,2021-02-17,Shipped,Aviation,PC11837-121100,Airbus A380,97,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",31,106.87,3312.97,1920.29
939861,8,2021-02-17,Cancelled,Aviation,PC22169-121100,Airbus Beluga XL,86,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",44,74.4,3273.6,4470.4
939861,9,2021-02-17,Shipped,Aviation,PC17262-121100,Boeing Dreamlifter,106,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",34,110.69,3763.46,5776.66
939861,10,2021-02-17,Delivered,Aviation,PC28014-121100,Stratolaunch,79,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",48,61.44,2949.12,4384.82
939861,11,2021-02-17,Delivered,Aviation,PC27643-4152,Airbus Beluga,73,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",50,64.83,3241.5,2299.58
939861,12,2021-02-17,Cancelled,Aviation,PC11634-3114,Lockheed C-5 Galaxy,168,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",36,146.65,5279.4,2919.64
939861,13,2021-02-17,Shipped,Aviation,PC19887-4152,Antonov An-225 Mriya,73,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",49,74.68,3659.32,5277.22
939861,15,2021-02-17,Cancelled,Aviation,PC8771-12456,Boeing 777X-9,52,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",48,52.64,2526.72,958.01
939861,16,2021-02-17,Shipped,Marine,PC14329-121100,Oceanic,96,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",30,105.91,3177.3,3866.55
939861,18,2021-02-17,Shipped,Marine,PC21203-3114,Titanic,92,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",41,83.44,3421.04,2989.26
939861,5,2021-02-17,Delivered,Automobiles,PC30023-5536,Citroen DS,73,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",33,72.92,2406.36,2548.67
939861,6,2021-02-17,Delivered,Automobiles,PC9387-8650,Cadillac Series 62,46,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",39,40.15,1565.85,560.46
939861,14,2021-02-17,Shipped,Automobiles,PC23940-4152,Alfa Romeo Spider,70,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",31,52.6,1630.6,2739.48
939861,17,2021-02-17,Cancelled,Automobiles,PC26992-3114,1957 Ford Thunderbird,112,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",41,116.46,4774.86,3093.52
946092,1,2021-11-05,Delivered,Automobiles,PC21952-3114,Jaguar S-3,111,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",31,89.01,2759.31,3411.49
946092,2,2021-03-05,Delivered,Automobiles,PC20699-3114,Jeep CJ,66,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",28,53.72,1504.16,2596.47
946092,3,2021-11-05,Shipped,Automobiles,PC29806-4152,Mercedes-Benz 300SL Gullwing,104,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",22,116.87,2571.14,3029.93
946092,4,2021-11-05,Delivered,Automobiles,PC23240-3114,Porsche 928,106,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",29,95.24,2761.96,2389.01
946092,5,2021-05-05,Shipped,Automobiles,PC9569-3114,Maserati Quattroporte,57,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",48,44.21,2122.08,3588
946092,6,2021-11-05,Shipped,Automobiles,PC9394-3114,Mercedes McLaren SLR,109,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",43,117.12,5036.16,6724.81
946092,7,2021-11-05,Delivered,Automobiles,PC19565-3114,PT Cruiser,180,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",22,156.94,3452.68,1093.26
946092,8,2021-09-05,Cancelled,Automobiles,PC14154-4152,Plymouth Prowler,47,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",27,41.22,1112.94,1817.56
946092,9,2021-11-05,Delivered,Automobiles,PC13559-4152,AMC Pacer,35,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",31,31.53,977.43,1330.84
946092,10,2021-11-05,Delivered,Automobiles,PC16275-3114,Woodie,136,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",31,144.93,4492.83,6360.78
946092,11,2021-11-05,Shipped,Automobiles,PC27783-4152,AMC Gremlin,44,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",35,33.23,1163.05,446.25
946092,12,2021-11-05,Delivered,Automobiles,PC15736-3114,Station Wagon,64,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",26,57.51,1495.26,1703.65
946092,13,2021-11-05,Shipped,Automobiles,PC12243-3114,Bugatti Veyron,182,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",24,146.2,3508.8,5491.46
946092,14,2021-11-05,Delivered,Automobiles,PC30863-3114,Ford Edsel,99,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",21,75.46,1584.66,2289.78
960507,1,2022-11-12,Shipped,Aviation,PC19887-4152,Antonov An-225 Mriya,73,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",48,58.92,2828.16,3322.51
960507,3,2022-11-12,Shipped,Aviation,PC27643-4152,Airbus Beluga,73,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",35,76.43,2675.05,1890.66
960507,4,2022-11-12,Shipped,Aviation,PC29946-4152,Airbus A340-600,77,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",43,60.86,2616.98,3493.81
960507,8,2022-11-12,Shipped,Aviation,PC11837-121100,Airbus A380,97,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",27,102.3,2762.1,3283.51
960507,10,2022-11-12,Shipped,Aviation,PC17262-121100,Boeing Dreamlifter,106,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",37,108.69,4021.53,4807.38
960507,11,2022-11-12,Delivered,Aviation,PC19838-121100,Boeing 747-8,126,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",33,123.4,4072.2,4171.87
960507,12,2022-11-12,Shipped,Aviation,PC28014-121100,Stratolaunch,79,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",39,85.87,3348.93,3703.94
960507,13,2022-07-12,Delivered,Aviation,PC22169-121100,Airbus Beluga XL,86,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",33,64,2112,2209.9
960507,14,2022-11-12,Shipped,Aviation,PC12495-4152,Antonov An-124,117,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",47,87.54,4114.38,4350.17
960507,9,2022-11-12,Shipped,Marine,PC14329-121100,Oceanic,96,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",41,101.38,4156.58,5076.05
960507,2,2022-11-12,Shipped,Automobiles,PC23940-4152,Alfa Romeo Spider,70,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",20,72.98,1459.6,1637.83
960507,5,2022-11-12,Shipped,Automobiles,PC30023-5536,Citroen DS,73,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",24,81.17,1948.08,1358.43
960507,6,2022-11-12,Delivered,Automobiles,PC26992-3114,1957 Ford Thunderbird,112,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",34,112.22,3815.48,3055.59
960507,7,2022-03-12,Shipped,Automobiles,PC9387-8650,Cadillac Series 62,46,C5D85F74,Dui Quis Limited,940-5335 Adipiscing St.,60311,West-Vlaanderen,South Africa,Hedy Stout,796-3536,nisl.maecenas@aol.com,"65.7561170944, 100.9818981376",34,51.93,1765.62,1954.67
956508,1,2022-08-27,Shipped,Motorcycles,PC15442-5536,Yamaha GTS1000,43,IT271880,Et Netus Foundation,"P.O. Box 429 5651 At Avenue",27228,Northern Territory,Italy,Celeste Boone,980-7458,elit@aol.org,"70.530218496, 4.2691203072",37,41.03,1518.11,1902.72
956508,2,2022-08-27,Delivered,Motorcycles,PC32991-8650,Ducati 916,87,IT271880,Et Netus Foundation,"P.O. Box 429 5651 At Avenue",27228,Northern Territory,Italy,Celeste Boone,980-7458,elit@aol.org,"70.530218496, 4.2691203072",39,78.92,3077.88,2816.96
956508,3,2022-08-27,Shipped,Motorcycles,PC16520-4152,BMW K100RS,74,IT271880,Et Netus Foundation,"P.O. Box 429 5651 At Avenue",27228,Northern Territory,Italy,Celeste Boone,980-7458,elit@aol.org,"70.530218496, 4.2691203072",38,59.56,2263.28,3359.59
956508,4,2022-08-27,Cancelled,Motorcycles,PC31395-5536,Britten V1000,109,IT271880,Et Netus Foundation,"P.O. Box 429 5651 At Avenue",27228,Northern Territory,Italy,Celeste Boone,980-7458,elit@aol.org,"70.530218496, 4.2691203072",26,100.01,2600.26,2400.19
956508,5,2022-08-27,Shipped,Motorcycles,PC19761-2076,Harley-Davidson XR-750,161,IT271880,Et Netus Foundation,"P.O. Box 429 5651 At Avenue",27228,Northern Territory,Italy,Celeste Boone,980-7458,elit@aol.org,"70.530218496, 4.2691203072",49,140.08,6863.92,7948.44
956508,6,2022-08-27,Delivered,Motorcycles,PC11746-1730,Honda GL1000 Gold Wing,102,IT271880,Et Netus Foundation,"P.O. Box 429 5651 At Avenue",27228,Northern Territory,Italy,Celeste Boone,980-7458,elit@aol.org,"70.530218496, 4.2691203072",36,113.88,4099.68,3216.64
956508,7,2022-08-27,Shipped,Motorcycles,PC11046-4152,Benelli Sei,120,IT271880,Et Netus Foundation,"P.O. Box 429 5651 At Avenue",27228,Northern Territory,Italy,Celeste Boone,980-7458,elit@aol.org,"70.530218496, 4.2691203072",34,109.32,3716.88,1695.81
956508,8,2022-08-27,Shipped,Motorcycles,PC32886-1730,Moto Guzzi Le Mans 1,207,IT271880,Et Netus Foundation,"P.O. Box 429 5651 At Avenue",27228,Northern Territory,Italy,Celeste Boone,980-7458,elit@aol.org,"70.530218496, 4.2691203072",27,201.41,5438.07,2266.5
956508,9,2022-08-27,Cancelled,Motorcycles,PC14112-1730,Harley-Davidson XLCR,126,IT271880,Et Netus Foundation,"P.O. Box 429 5651 At Avenue",27228,Northern Territory,Italy,Celeste Boone,980-7458,elit@aol.org,"70.530218496, 4.2691203072",47,137.97,6484.59,2555.18
956508,10,2022-08-27,Shipped,Motorcycles,PC18375-3114,Suzuki Katana,64,IT271880,Et Netus Foundation,"P.O. Box 429 5651 At Avenue",27228,Northern Territory,Italy,Celeste Boone,980-7458,elit@aol.org,"70.530218496, 4.2691203072",20,49.06,981.2,1060.31
956508,11,2022-08-27,Delivered,Motorcycles,PC14000-4152,Kawasaki GPZ900R Ninja,81,IT271880,Et Netus Foundation,"P.O. Box 429 5651 At Avenue",27228,Northern Territory,Italy,Celeste Boone,980-7458,elit@aol.org,"70.530218496, 4.2691203072",39,70.08,2733.12,2978.37
956508,12,2022-08-27,Shipped,Motorcycles,PC9618-5536,Ducati M900 Monster,106,IT271880,Et Netus Foundation,"P.O. Box 429 5651 At Avenue",27228,Northern Territory,Italy,Celeste Boone,980-7458,elit@aol.org,"70.530218496, 4.2691203072",37,98.89,3658.93,2713.12
956508,13,2022-08-27,Delivered,Aviation,PC19838-121100,Boeing 747-8,126,IT271880,Et Netus Foundation,"P.O. Box 429 5651 At Avenue",27228,Northern Territory,Italy,Celeste Boone,980-7458,elit@aol.org,"70.530218496, 4.2691203072",45,119.84,5392.8,10865.83
958368,3,2022-10-13,Delivered,Mass Transit,PC9744-8650,Kenworth T680,123,IT271880,Et Netus Foundation,"P.O. Box 429 5651 At Avenue",27228,Northern Territory,Italy,Celeste Boone,980-7458,elit@aol.org,"70.530218496, 4.2691203072",42,109.96,4618.32,3768.14
958368,5,2022-10-13,Delivered,Mass Transit,PC31311-2076,Double Decker 400,126,IT271880,Et Netus Foundation,"P.O. Box 429 5651 At Avenue",27228,Northern Territory,Italy,Celeste Boone,980-7458,elit@aol.org,"70.530218496, 4.2691203072",38,125.61,4773.18,3569.8
958368,7,2022-10-13,Shipped,Mass Transit,PC17563-5536,Fiat Ducato,58,IT271880,Et Netus Foundation,"P.O. Box 429 5651 At Avenue",27228,Northern Territory,Italy,Celeste Boone,980-7458,elit@aol.org,"70.530218496, 4.2691203072",40,57.9,2316,4076.31
958368,8,2022-10-13,Shipped,Mass Transit,PC16233-3114,School Bus,131,IT271880,Et Netus Foundation,"P.O. Box 429 5651 At Avenue",27228,Northern Territory,Italy,Celeste Boone,980-7458,elit@aol.org,"70.530218496, 4.2691203072",36,133.78,4816.08,3607.4
958368,10,2022-10-13,Cancelled,Mass Transit,PC16100-4152,American Lafrance Condor,136,IT271880,Et Netus Foundation,"P.O. Box 429 5651 At Avenue",27228,Northern Territory,Italy,Celeste Boone,980-7458,elit@aol.org,"70.530218496, 4.2691203072",24,132.9,3189.6,3750.12
958368,11,2022-10-13,Shipped,Mass Transit,PC17024-3114,Coachman 2000,64,IT271880,Et Netus Foundation,"P.O. Box 429 5651 At Avenue",27228,Northern Territory,Italy,Celeste Boone,980-7458,elit@aol.org,"70.530218496, 4.2691203072",41,53.48,2192.68,2936.39
958368,12,2022-10-13,Delivered,Mass Transit,PC8876-5536,Might-E Truck,103,IT271880,Et Netus Foundation,"P.O. Box 429 5651 At Avenue",27228,Northern Territory,Italy,Celeste Boone,980-7458,elit@aol.org,"70.530218496, 4.2691203072",28,112.68,3155.04,2775.29
958368,14,2022-10-13,Shipped,Mass Transit,PC32200-3114,VW Bus,130,IT271880,Et Netus Foundation,"P.O. Box 429 5651 At Avenue",27228,Northern Territory,Italy,Celeste Boone,980-7458,elit@aol.org,"70.530218496, 4.2691203072",22,99.29,2184.38,1025.13
946743,3,2021-11-11,Delivered,Motorcycles,PC26474-3114,"Honda VF750F ""Interceptor""",66,C8B7150B,Cursus Et Eros Institute,"559-8078 Imperdiet, Road",35153,Atacama,Peru,Nelle Beard,662-3266,eget.odio@google.edu,"71.2813323264, -25.4586921984",21,50.36,1057.56,1768.34
946743,4,2021-11-11,Shipped,Motorcycles,PC15442-5536,Yamaha GTS1000,43,C8B7150B,Cursus Et Eros Institute,"559-8078 Imperdiet, Road",35153,Atacama,Peru,Nelle Beard,662-3266,eget.odio@google.edu,"71.2813323264, -25.4586921984",34,45.46,1545.64,713.11
946743,5,2021-11-11,Shipped,Motorcycles,PC32991-8650,Ducati 916,87,C8B7150B,Cursus Et Eros Institute,"559-8078 Imperdiet, Road",35153,Atacama,Peru,Nelle Beard,662-3266,eget.odio@google.edu,"71.2813323264, -25.4586921984",21,93.56,1964.76,1219.49
946743,6,2021-11-11,Delivered,Motorcycles,PC16520-4152,BMW K100RS,74,C8B7150B,Cursus Et Eros Institute,"559-8078 Imperdiet, Road",35153,Atacama,Peru,Nelle Beard,662-3266,eget.odio@google.edu,"71.2813323264, -25.4586921984",35,72.03,2521.05,3648.66
946743,7,2021-11-11,Shipped,Motorcycles,PC31395-5536,Britten V1000,109,C8B7150B,Cursus Et Eros Institute,"559-8078 Imperdiet, Road",35153,Atacama,Peru,Nelle Beard,662-3266,eget.odio@google.edu,"71.2813323264, -25.4586921984",22,114.3,2514.6,2867.79
946743,8,2021-11-11,Shipped,Motorcycles,PC19761-2076,Harley-Davidson XR-750,161,C8B7150B,Cursus Et Eros Institute,"559-8078 Imperdiet, Road",35153,Atacama,Peru,Nelle Beard,662-3266,eget.odio@google.edu,"71.2813323264, -25.4586921984",40,168.69,6747.6,6421.77
946743,9,2021-11-11,Delivered,Motorcycles,PC11746-1730,Honda GL1000 Gold Wing,102,C8B7150B,Cursus Et Eros Institute,"559-8078 Imperdiet, Road",35153,Atacama,Peru,Nelle Beard,662-3266,eget.odio@google.edu,"71.2813323264, -25.4586921984",29,86.13,2497.77,3428.29
946743,10,2021-11-11,Delivered,Motorcycles,PC11046-4152,Benelli Sei,120,C8B7150B,Cursus Et Eros Institute,"559-8078 Imperdiet, Road",35153,Atacama,Peru,Nelle Beard,662-3266,eget.odio@google.edu,"71.2813323264, -25.4586921984",48,111.57,5355.36,7995.55
946743,11,2021-11-11,Shipped,Motorcycles,PC32886-1730,Moto Guzzi Le Mans 1,207,C8B7150B,Cursus Et Eros Institute,"559-8078 Imperdiet, Road",35153,Atacama,Peru,Nelle Beard,662-3266,eget.odio@google.edu,"71.2813323264, -25.4586921984",41,216.9,8892.9,5864.99
